,일시,교통량,기온(°C),강수량(mm),풍속(m/s),휘발유 가격,소요시간
2109,2021-03-29 22:00:00,3016,8.8,0.0,3.0,1615.55,442
2110,2021-03-29 23:00:00,2270,8.0,0.0,1.7,1615.55,504
2111,2021-03-30 00:00:00,1427,7.3,0.0,1.3,1615.39,504
2112,2021-03-30 01:00:00,1137,6.5,0.0,1.4,1615.39,433
2113,2021-03-30 02:00:00,1004,5.7,0.0,1.9,1615.39,357
2114,2021-03-30 03:00:00,848,5.2,0.0,2.1,1615.39,433
2115,2021-03-30 04:00:00,1226,4.9,0.0,0.7,1615.39,358
2116,2021-03-30 05:00:00,3088,4.4,0.0,1.6,1615.39,433
2117,2021-03-30 06:00:00,6338,4.2,0.0,0.4,1615.39,358
2118,2021-03-30 07:00:00,7086,4.5,0.0,1.0,1615.39,433
2119,2021-03-30 08:00:00,6221,5.8,0.0,1.2,1615.39,433
2120,2021-03-30 09:00:00,6093,8.2,0.0,1.0,1615.39,356
2121,2021-03-30 10:00:00,5010,11.0,0.0,2.8,1615.39,402
2122,2021-03-30 11:00:00,4315,13.2,0.0,1.8,1615.39,401
2123,2021-03-30 12:00:00,5282,14.4,0.0,3.4,1615.39,358
2124,2021-03-30 13:00:00,5260,16.0,0.0,3.3,1615.39,546
2125,2021-03-30 14:00:00,5891,17.2,0.0,3.1,1615.39,433
2126,2021-03-30 15:00:00,5466,17.8,0.0,3.9,1615.39,435
2127,2021-03-30 16:00:00,6262,18.2,0.0,3.0,1615.39,439
2128,2021-03-30 17:00:00,7017,17.7,0.0,3.2,1615.39,447
2129,2021-03-30 18:00:00,6127,16.2,0.0,4.8,1615.39,501
2130,2021-03-30 19:00:00,5287,13.4,0.0,4.3,1615.39,541
2131,2021-03-30 20:00:00,4964,11.7,0.0,3.6,1615.39,445
2132,2021-03-30 21:00:00,4816,11.1,0.0,2.6,1615.39,526
2133,2021-03-30 22:00:00,3735,10.3,0.0,1.5,1615.39,433
2134,2021-03-30 23:00:00,2352,9.7,0.0,1.7,1615.39,508
2135,2021-03-31 00:00:00,1466,9.0,0.0,0.6,1615.12,422
2136,2021-03-31 01:00:00,1169,8.4,0.0,1.3,1615.12,528
2137,2021-03-31 02:00:00,932,8.1,0.0,1.6,1615.12,516
2138,2021-03-31 03:00:00,879,7.6,0.0,1.1,1615.12,514
2139,2021-03-31 04:00:00,1212,7.3,0.0,0.9,1615.12,500
2140,2021-03-31 05:00:00,3044,6.6,0.0,0.4,1615.12,433
2141,2021-03-31 06:00:00,6239,6.2,0.0,1.3,1615.12,447
2142,2021-03-31 07:00:00,7064,6.0,0.0,1.0,1615.12,440
2143,2021-03-31 08:00:00,6321,7.8,0.0,0.8,1615.12,433
2144,2021-03-31 09:00:00,5660,10.9,0.0,0.9,1615.12,427
2145,2021-03-31 10:00:00,4815,14.0,0.0,2.4,1615.12,425
2146,2021-03-31 11:00:00,4782,15.5,0.0,0.8,1615.12,445
2147,2021-03-31 12:00:00,4975,17.7,0.0,1.1,1615.12,505
2148,2021-03-31 13:00:00,5250,19.8,0.0,1.9,1615.12,511
2149,2021-03-31 14:00:00,5717,21.4,0.0,2.3,1615.12,533
2150,2021-03-31 15:00:00,5829,22.3,0.0,2.6,1615.12,557
2151,2021-03-31 16:00:00,6599,22.2,0.0,3.0,1615.12,618
2152,2021-03-31 17:00:00,6836,22.1,0.0,2.8,1615.12,641
2153,2021-03-31 18:00:00,5707,21.1,0.0,2.3,1615.12,649
2154,2021-03-31 19:00:00,5917,18.9,0.0,1.8,1615.12,653
2155,2021-03-31 20:00:00,4887,17.5,0.0,2.9,1615.12,650
2156,2021-03-31 21:00:00,4882,16.8,0.0,3.0,1615.12,654
2157,2021-03-31 22:00:00,3875,16.1,0.0,1.3,1615.12,653
2158,2021-03-31 23:00:00,2294,14.7,0.0,1.8,1615.12,640
2159,2021-04-01 00:00:00,1592,13.5,0.0,2.3,1615.22,622
2160,2021-04-01 01:00:00,1115,13.1,0.0,1.4,1615.22,346
2161,2021-04-01 02:00:00,1025,12.4,0.0,2.1,1615.22,433
2162,2021-04-01 03:00:00,918,13.1,0.0,3.4,1615.22,347
2163,2021-04-01 04:00:00,1208,13.0,0.0,3.1,1615.22,433
2164,2021-04-01 05:00:00,3465,13.0,0.0,2.9,1615.22,433
2165,2021-04-01 06:00:00,6041,12.6,0.0,3.0,1615.22,433
2166,2021-04-01 07:00:00,6714,12.0,0.0,3.5,1615.22,433
2167,2021-04-01 08:00:00,6049,14.0,0.0,3.5,1615.22,433
2168,2021-04-01 09:00:00,5584,16.2,0.0,4.3,1615.22,349
2169,2021-04-01 10:00:00,4719,18.2,0.0,3.7,1615.22,352
2170,2021-04-01 11:00:00,4776,20.2,0.0,2.9,1615.22,358
2171,2021-04-01 12:00:00,5151,21.7,0.0,3.2,1615.22,423
2172,2021-04-01 13:00:00,5573,22.6,0.0,3.5,1615.22,421
2173,2021-04-01 14:00:00,5665,23.6,0.0,3.2,1615.22,426
2174,2021-04-01 15:00:00,5745,23.2,0.0,3.6,1615.22,430
2175,2021-04-01 16:00:00,6432,23.5,0.0,3.0,1615.22,436
2176,2021-04-01 17:00:00,6926,23.0,0.0,3.6,1615.22,443
2177,2021-04-01 18:00:00,5731,22.3,0.0,2.4,1615.22,444
2178,2021-04-01 19:00:00,5891,20.6,0.0,4.6,1615.22,448
2179,2021-04-01 20:00:00,5332,19.2,0.0,3.4,1615.22,457
2180,2021-04-01 21:00:00,4904,18.1,0.0,3.7,1615.22,500
2181,2021-04-01 22:00:00,4125,16.5,0.0,6.5,1615.22,530
2182,2021-04-01 23:00:00,2446,15.4,0.0,5.7,1615.22,527
2183,2021-04-02 00:00:00,1567,14.6,0.0,5.1,1614.78,522
2184,2021-04-02 01:00:00,1184,14.2,0.0,4.8,1614.78,433
2185,2021-04-02 02:00:00,996,13.7,0.0,4.3,1614.78,433
2186,2021-04-02 03:00:00,859,12.9,0.0,4.8,1614.78,433
2187,2021-04-02 04:00:00,1269,12.6,0.0,5.0,1614.78,433
2188,2021-04-02 05:00:00,3104,12.8,0.0,3.7,1614.78,433
2189,2021-04-02 06:00:00,6210,12.7,0.0,3.6,1614.78,700
2190,2021-04-02 07:00:00,6347,12.9,0.0,4.0,1614.78,554
2191,2021-04-02 08:00:00,6648,13.6,0.0,4.1,1614.78,517
2192,2021-04-02 09:00:00,5230,15.4,0.0,4.9,1614.78,513
2193,2021-04-02 10:00:00,4705,17.4,0.0,3.9,1614.78,505
2194,2021-04-02 11:00:00,3627,18.9,0.0,3.9,1614.78,451
2195,2021-04-02 12:00:00,5014,20.7,0.0,3.9,1614.78,441
2196,2021-04-02 13:00:00,5727,21.6,0.0,2.8,1614.78,447
2197,2021-04-02 14:00:00,5946,22.0,0.0,2.1,1614.78,456
2198,2021-04-02 15:00:00,6346,22.9,0.0,1.6,1614.78,437
2199,2021-04-02 16:00:00,6572,22.3,0.0,0.9,1614.78,428
2200,2021-04-02 17:00:00,6295,21.7,0.0,1.9,1614.78,455
2201,2021-04-02 18:00:00,5973,21.0,0.0,1.8,1614.78,431
2202,2021-04-02 19:00:00,5740,19.9,0.0,2.3,1614.78,443
2203,2021-04-02 20:00:00,5915,19.4,0.0,2.9,1614.78,432
2204,2021-04-02 21:00:00,7062,19.0,0.0,0.8,1614.78,418
2205,2021-04-02 22:00:00,5209,18.8,0.0,2.5,1614.78,433
2206,2021-04-02 23:00:00,3470,18.4,0.0,2.4,1614.78,427
2207,2021-04-03 00:00:00,2095,18.0,0.0,2.4,1614.33,410
2208,2021-04-03 01:00:00,1369,17.7,0.0,1.8,1614.33,345
2209,2021-04-03 02:00:00,1184,17.6,0.0,2.5,1614.33,339
2210,2021-04-03 03:00:00,899,17.7,0.0,2.4,1614.33,433
2211,2021-04-03 04:00:00,1191,17.6,0.0,2.4,1614.33,348
2212,2021-04-03 05:00:00,2121,17.6,0.0,2.5,1614.33,401
2213,2021-04-03 06:00:00,3350,17.4,0.0,3.4,1614.33,433
2214,2021-04-03 07:00:00,3798,17.3,0.0,3.2,1614.33,433
2215,2021-04-03 08:00:00,4881,17.3,0.0,2.6,1614.33,400
2216,2021-04-03 09:00:00,5062,17.5,0.0,1.4,1614.33,433
2217,2021-04-03 10:00:00,4393,16.8,0.7,1.9,1614.33,359
2218,2021-04-03 11:00:00,4330,15.8,4.1,2.2,1614.33,418
2219,2021-04-03 12:00:00,4357,14.9,10.3,2.9,1614.33,429
2220,2021-04-03 13:00:00,4434,14.8,8.0,2.1,1614.33,423
2221,2021-04-03 14:00:00,4281,14.5,5.5,3.7,1614.33,448
2222,2021-04-03 15:00:00,4238,14.4,4.7,3.3,1614.33,433
2223,2021-04-03 16:00:00,4400,14.4,4.5,3.9,1614.33,433
2224,2021-04-03 17:00:00,4335,14.3,3.0,3.3,1614.33,440
2225,2021-04-03 18:00:00,4412,14.2,4.0,2.9,1614.33,435
2226,2021-04-03 19:00:00,3951,14.0,4.4,3.3,1614.33,449
2227,2021-04-03 20:00:00,4029,13.5,1.1,5.0,1614.33,433
2228,2021-04-03 21:00:00,3927,12.5,0.0,5.4,1614.33,451
2229,2021-04-03 22:00:00,3049,11.7,5.3,5.1,1614.33,450
2230,2021-04-03 23:00:00,2173,11.4,0.6,3.7,1614.33,434
2231,2021-04-04 00:00:00,1265,10.9,0.0,3.9,1615.48,426
2232,2021-04-04 01:00:00,826,10.5,0.2,3.9,1615.48,334
2233,2021-04-04 02:00:00,596,10.3,0.0,4.4,1615.48,343
2234,2021-04-04 03:00:00,423,10.4,0.0,3.9,1615.48,433
2235,2021-04-04 04:00:00,548,10.2,0.0,3.3,1615.48,433
2236,2021-04-04 05:00:00,941,9.7,0.3,4.5,1615.48,433
2237,2021-04-04 06:00:00,1585,9.5,0.1,3.6,1615.48,433
2238,2021-04-04 07:00:00,2305,9.6,0.0,4.3,1615.48,433
2239,2021-04-04 08:00:00,3246,10.0,0.0,3.8,1615.48,433
2240,2021-04-04 09:00:00,4626,10.7,0.0,4.5,1615.48,433
2241,2021-04-04 10:00:00,4807,11.6,0.0,3.4,1615.48,433
2242,2021-04-04 11:00:00,4636,12.8,0.0,3.3,1615.48,433
2243,2021-04-04 12:00:00,5249,14.7,0.0,3.6,1615.48,438
2244,2021-04-04 13:00:00,5447,15.5,0.0,2.8,1615.48,433
2245,2021-04-04 14:00:00,5799,15.4,0.0,1.7,1615.48,437
2246,2021-04-04 15:00:00,5723,15.4,0.0,1.9,1615.48,433
2247,2021-04-04 16:00:00,6142,15.0,0.0,2.3,1615.48,438
2248,2021-04-04 17:00:00,6296,14.8,0.0,2.4,1615.48,414
2249,2021-04-04 18:00:00,6048,14.3,0.0,2.7,1615.48,429
2250,2021-04-04 19:00:00,5268,13.6,0.0,2.4,1615.48,440
2251,2021-04-04 20:00:00,5630,12.3,0.0,2.5,1615.48,503
2252,2021-04-04 21:00:00,5676,11.4,0.0,3.7,1615.48,458
2253,2021-04-04 22:00:00,4692,10.3,0.0,2.2,1615.48,433
2254,2021-04-04 23:00:00,2902,9.6,0.0,3.1,1615.48,457
2255,2021-04-05 00:00:00,1631,9.0,0.0,2.1,1616.18,445
2256,2021-04-05 01:00:00,1132,8.1,0.0,1.8,1616.18,325
2257,2021-04-05 02:00:00,844,7.4,0.0,2.6,1616.18,433
2258,2021-04-05 03:00:00,813,6.8,0.0,2.8,1616.18,433
2259,2021-04-05 04:00:00,1327,6.5,0.0,2.1,1616.18,433
2260,2021-04-05 05:00:00,4296,6.1,0.0,2.3,1616.18,433
2261,2021-04-05 06:00:00,7492,5.5,0.0,2.3,1616.18,314
2262,2021-04-05 07:00:00,6554,5.4,0.0,2.3,1616.18,433
2263,2021-04-05 08:00:00,5617,7.9,0.0,2.6,1616.18,433
2264,2021-04-05 09:00:00,4972,10.4,0.0,3.1,1616.18,321
2265,2021-04-05 10:00:00,4818,12.5,0.0,3.4,1616.18,433
2266,2021-04-05 11:00:00,4377,14.2,0.0,3.3,1616.18,337
2267,2021-04-05 12:00:00,5169,15.4,0.0,2.2,1616.18,433
2268,2021-04-05 13:00:00,5152,16.6,0.0,2.3,1616.18,433
2269,2021-04-05 14:00:00,5822,17.9,0.0,1.7,1616.18,418
2270,2021-04-05 15:00:00,5889,18.4,0.0,2.4,1616.18,441
2271,2021-04-05 16:00:00,6107,19.0,0.0,1.8,1616.18,411
2272,2021-04-05 17:00:00,6774,17.4,0.0,5.1,1616.18,446
2273,2021-04-05 18:00:00,6295,15.9,0.0,4.2,1616.18,439
2274,2021-04-05 19:00:00,6089,14.4,0.0,2.7,1616.18,433
2275,2021-04-05 20:00:00,4933,13.3,0.0,2.0,1616.18,435
2276,2021-04-05 21:00:00,4967,12.3,0.0,1.6,1616.18,433
2277,2021-04-05 22:00:00,3409,11.4,0.0,1.5,1616.18,433
2278,2021-04-05 23:00:00,2124,10.6,0.0,0.7,1616.18,433
2279,2021-04-06 00:00:00,1512,10.8,0.0,0.4,1616.33,425
2280,2021-04-06 01:00:00,1176,10.9,0.0,2.0,1616.33,504
2281,2021-04-06 02:00:00,944,10.8,0.0,1.0,1616.33,521
2282,2021-04-06 03:00:00,891,10.3,0.0,1.4,1616.33,433
2283,2021-04-06 04:00:00,1101,10.0,0.0,1.9,1616.33,430
2284,2021-04-06 05:00:00,3350,9.5,0.0,1.5,1616.33,433
2285,2021-04-06 06:00:00,6170,9.4,0.0,1.6,1616.33,502
2286,2021-04-06 07:00:00,5925,9.4,0.0,0.5,1616.33,433
2287,2021-04-06 08:00:00,6571,10.5,0.0,1.2,1616.33,433
2288,2021-04-06 09:00:00,5790,12.5,0.0,1.5,1616.33,433
2289,2021-04-06 10:00:00,4597,14.2,0.0,2.3,1616.33,425
2290,2021-04-06 11:00:00,4199,16.1,0.0,2.2,1616.33,424
2291,2021-04-06 12:00:00,5163,17.0,0.0,3.1,1616.33,417
2292,2021-04-06 13:00:00,4908,18.2,0.0,4.1,1616.33,425
2293,2021-04-06 14:00:00,5839,18.9,0.0,3.5,1616.33,437
2294,2021-04-06 15:00:00,5811,18.8,0.0,4.8,1616.33,455
2295,2021-04-06 16:00:00,5965,18.6,0.0,4.8,1616.33,500
2296,2021-04-06 17:00:00,6596,18.2,0.0,4.5,1616.33,504
2297,2021-04-06 18:00:00,6042,17.4,0.0,3.2,1616.33,449
2298,2021-04-06 19:00:00,5587,16.0,0.0,2.5,1616.33,446
2299,2021-04-06 20:00:00,5126,15.1,0.0,3.8,1616.33,446
2300,2021-04-06 21:00:00,4788,14.2,0.0,3.2,1616.33,509
2301,2021-04-06 22:00:00,3467,12.9,0.0,1.6,1616.33,457
2302,2021-04-06 23:00:00,2369,12.1,0.0,2.7,1616.33,433
2303,2021-04-07 00:00:00,1537,11.4,0.0,3.0,1615.88,433
2304,2021-04-07 01:00:00,1038,10.6,0.0,2.3,1615.88,409
2305,2021-04-07 02:00:00,983,10.0,0.0,2.6,1615.88,359
2306,2021-04-07 03:00:00,870,9.4,0.0,1.6,1615.88,349
2307,2021-04-07 04:00:00,1221,9.0,0.0,1.7,1615.88,356
2308,2021-04-07 05:00:00,3146,8.7,0.0,2.2,1615.88,401
2309,2021-04-07 06:00:00,6247,8.2,0.0,1.2,1615.88,358
2310,2021-04-07 07:00:00,6463,8.3,0.0,1.2,1615.88,354
2311,2021-04-07 08:00:00,6376,10.0,0.0,2.0,1615.88,410
2312,2021-04-07 09:00:00,5423,12.6,0.0,1.2,1615.88,350
2313,2021-04-07 10:00:00,4870,14.9,0.0,1.8,1615.88,402
2314,2021-04-07 11:00:00,4803,16.7,0.0,2.8,1615.88,354
2315,2021-04-07 12:00:00,5403,18.9,0.0,2.9,1615.88,424
2316,2021-04-07 13:00:00,5302,19.3,0.0,4.0,1615.88,437
2317,2021-04-07 14:00:00,5826,20.2,0.0,4.2,1615.88,433
2318,2021-04-07 15:00:00,5749,20.4,0.0,3.8,1615.88,514
2319,2021-04-07 16:00:00,6585,19.7,0.0,4.3,1615.88,511
2320,2021-04-07 17:00:00,6385,18.8,0.0,4.2,1615.88,433
2321,2021-04-07 18:00:00,5991,17.5,0.0,3.6,1615.88,643
2322,2021-04-07 19:00:00,5716,15.8,0.0,2.7,1615.88,433
2323,2021-04-07 20:00:00,5337,14.8,0.0,2.7,1615.88,556
2324,2021-04-07 21:00:00,4951,13.8,0.0,2.4,1615.88,522
2325,2021-04-07 22:00:00,3518,13.0,0.0,2.2,1615.88,456
2326,2021-04-07 23:00:00,2590,12.5,0.0,2.6,1615.88,435
2327,2021-04-08 00:00:00,1561,12.0,0.0,2.8,1615.61,448
2328,2021-04-08 01:00:00,1048,11.3,0.0,2.5,1615.61,433
2329,2021-04-08 02:00:00,972,10.6,0.0,2.3,1615.61,422
2330,2021-04-08 03:00:00,814,10.1,0.0,2.9,1615.61,443
2331,2021-04-08 04:00:00,1250,8.9,0.0,0.8,1615.61,433
2332,2021-04-08 05:00:00,3483,8.1,0.0,1.1,1615.61,433
2333,2021-04-08 06:00:00,5976,7.6,0.0,1.1,1615.61,433
2334,2021-04-08 07:00:00,6941,7.2,0.0,1.3,1615.61,433
2335,2021-04-08 08:00:00,6120,10.1,0.0,2.2,1615.61,433
2336,2021-04-08 09:00:00,5925,12.6,0.0,2.4,1615.61,436
2337,2021-04-08 10:00:00,4956,13.9,0.0,2.4,1615.61,433
2338,2021-04-08 11:00:00,4460,16.2,0.0,1.0,1615.61,431
2339,2021-04-08 12:00:00,5204,15.8,0.0,4.2,1615.61,441
2340,2021-04-08 13:00:00,5432,16.5,0.0,3.6,1615.61,439
2341,2021-04-08 14:00:00,5649,17.7,0.0,3.3,1615.61,440
2342,2021-04-08 15:00:00,6028,17.5,0.0,4.4,1615.61,435
2343,2021-04-08 16:00:00,6183,17.8,0.0,5.0,1615.61,438
2344,2021-04-08 17:00:00,6684,17.4,0.0,5.0,1615.61,441
2345,2021-04-08 18:00:00,6384,16.8,0.0,4.7,1615.61,441
2346,2021-04-08 19:00:00,5654,15.1,0.0,4.5,1615.61,449
2347,2021-04-08 20:00:00,5597,13.9,0.0,3.0,1615.61,457
2348,2021-04-08 21:00:00,5010,13.0,0.0,2.4,1615.61,433
2349,2021-04-08 22:00:00,4147,12.0,0.0,2.8,1615.61,508
2350,2021-04-08 23:00:00,2654,11.2,0.0,3.3,1615.61,436
2351,2021-04-09 00:00:00,1693,10.4,0.0,1.4,1615.43,432
2352,2021-04-09 01:00:00,1164,10.1,0.0,3.5,1615.43,433
2353,2021-04-09 02:00:00,995,9.5,0.0,1.8,1615.43,342
2354,2021-04-09 03:00:00,950,8.6,0.0,1.1,1615.43,359
2355,2021-04-09 04:00:00,956,7.8,0.0,0.8,1615.43,433
2356,2021-04-09 05:00:00,1488,7.7,0.0,2.4,1615.43,427
2357,2021-04-09 06:00:00,2706,7.7,0.0,2.9,1615.43,433
2358,2021-04-09 07:00:00,4306,8.8,0.0,4.6,1615.43,433
2359,2021-04-09 08:00:00,4047,10.6,0.0,4.3,1615.43,433
2360,2021-04-09 09:00:00,3126,12.4,0.0,4.6,1615.43,433
2361,2021-04-09 10:00:00,3014,14.2,0.0,4.2,1615.43,433
2362,2021-04-09 11:00:00,2665,15.8,0.0,2.0,1615.43,433
2363,2021-04-09 12:00:00,3280,17.0,0.0,2.3,1615.43,448
2364,2021-04-09 13:00:00,3592,17.2,0.0,1.4,1615.43,452
2365,2021-04-09 14:00:00,3743,18.8,0.0,1.8,1615.43,446
2366,2021-04-09 15:00:00,4196,19.3,0.0,2.9,1615.43,454
2367,2021-04-09 16:00:00,4447,19.5,0.0,1.0,1615.43,504
2368,2021-04-09 17:00:00,4478,18.5,0.0,2.3,1615.43,433
2369,2021-04-09 18:00:00,3977,18.0,0.0,2.6,1615.43,507
2370,2021-04-09 19:00:00,3707,16.2,0.0,2.8,1615.43,459
2371,2021-04-09 20:00:00,3934,15.1,0.0,2.7,1615.43,449
2372,2021-04-09 21:00:00,3883,14.5,0.0,3.2,1615.43,434
2373,2021-04-09 22:00:00,2505,13.5,0.0,2.4,1615.43,417
2374,2021-04-09 23:00:00,1511,12.4,0.0,2.0,1615.43,433
2375,2021-04-10 00:00:00,860,11.4,0.0,2.5,1614.28,430
2376,2021-04-10 01:00:00,664,10.4,0.0,2.5,1614.28,501
2377,2021-04-10 02:00:00,643,9.8,0.0,2.5,1614.28,433
2378,2021-04-10 03:00:00,726,9.1,0.0,2.2,1614.28,433
2379,2021-04-10 04:00:00,1174,8.7,0.0,2.4,1614.28,433
2380,2021-04-10 05:00:00,2506,8.2,0.0,2.1,1614.28,433
2381,2021-04-10 06:00:00,3980,7.8,0.0,3.8,1614.28,433
2382,2021-04-10 07:00:00,4110,8.0,0.0,3.4,1614.28,433
2383,2021-04-10 08:00:00,5499,9.5,0.0,2.7,1614.28,433
2384,2021-04-10 09:00:00,5541,11.7,0.0,2.2,1614.28,443
2385,2021-04-10 10:00:00,5744,13.5,0.0,1.6,1614.28,433
2386,2021-04-10 11:00:00,4684,15.2,0.0,1.5,1614.28,433
2387,2021-04-10 12:00:00,5786,16.1,0.0,2.3,1614.28,433
2388,2021-04-10 13:00:00,5775,17.5,0.0,1.3,1614.28,451
2389,2021-04-10 14:00:00,5836,18.3,0.0,2.8,1614.28,443
2390,2021-04-10 15:00:00,6186,18.8,0.0,3.2,1614.28,443
2391,2021-04-10 16:00:00,6302,17.7,0.0,4.3,1614.28,447
2392,2021-04-10 17:00:00,6413,17.0,0.0,4.0,1614.28,410
2393,2021-04-10 18:00:00,6224,15.8,0.0,3.6,1614.28,456
2394,2021-04-10 19:00:00,5955,13.8,0.0,2.6,1614.28,457
2395,2021-04-10 20:00:00,5466,12.7,0.0,2.3,1614.28,446
2396,2021-04-10 21:00:00,6294,11.8,0.0,2.1,1614.28,435
2397,2021-04-10 22:00:00,5120,11.2,0.0,0.9,1614.28,433
2398,2021-04-10 23:00:00,3141,10.5,0.0,1.5,1614.28,433
2399,2021-04-11 00:00:00,1673,9.7,0.0,1.1,1614.41,433
2400,2021-04-11 01:00:00,998,9.5,0.0,0.7,1614.41,351
2401,2021-04-11 02:00:00,686,8.9,0.0,0.6,1614.41,357
2402,2021-04-11 03:00:00,548,8.6,0.0,1.5,1614.41,414
2403,2021-04-11 04:00:00,638,8.4,0.0,0.7,1614.41,350
2404,2021-04-11 05:00:00,1188,8.2,0.0,1.3,1614.41,433
2405,2021-04-11 06:00:00,1996,7.8,0.0,1.9,1614.41,352
2406,2021-04-11 07:00:00,2668,7.6,0.0,2.1,1614.41,341
2407,2021-04-11 08:00:00,3780,9.5,0.0,2.0,1614.41,351
2408,2021-04-11 09:00:00,5035,12.2,0.0,2.1,1614.41,433
2409,2021-04-11 10:00:00,4754,14.8,0.0,1.7,1614.41,405
2410,2021-04-11 11:00:00,5468,17.1,0.0,1.3,1614.41,415
2411,2021-04-11 12:00:00,5546,18.8,0.0,1.8,1614.41,426
2412,2021-04-11 13:00:00,5792,19.9,0.0,2.0,1614.41,417
2413,2021-04-11 14:00:00,6158,20.8,0.0,2.2,1614.41,433
2414,2021-04-11 15:00:00,6032,21.2,0.0,1.6,1614.41,421
2415,2021-04-11 16:00:00,6305,21.5,0.0,1.7,1614.41,433
2416,2021-04-11 17:00:00,6507,20.8,0.0,3.2,1614.41,425
2417,2021-04-11 18:00:00,6267,19.5,0.0,3.7,1614.41,433
2418,2021-04-11 19:00:00,5776,18.1,0.0,2.7,1614.41,433
2419,2021-04-11 20:00:00,5810,17.1,0.0,2.8,1614.41,423
2420,2021-04-11 21:00:00,6354,16.5,0.0,1.1,1614.41,408
2421,2021-04-11 22:00:00,6195,16.1,0.0,0.8,1614.41,433
2422,2021-04-11 23:00:00,5205,15.5,0.0,0.7,1614.41,411
2423,2021-04-12 00:00:00,2304,15.0,0.0,0.2,1615.05,433
2424,2021-04-12 01:00:00,1301,14.7,0.0,1.3,1615.05,455
2425,2021-04-12 02:00:00,1023,14.4,0.0,0.4,1615.05,448
2426,2021-04-12 03:00:00,888,14.2,0.0,1.0,1615.05,433
2427,2021-04-12 04:00:00,1264,13.7,0.0,1.6,1615.05,438
2428,2021-04-12 05:00:00,4262,13.5,0.0,2.4,1615.05,433
2429,2021-04-12 06:00:00,7424,13.5,0.0,2.0,1615.05,433
2430,2021-04-12 07:00:00,6778,13.9,0.0,2.1,1615.05,433
2431,2021-04-12 08:00:00,5679,14.6,0.0,1.2,1615.05,433
2432,2021-04-12 09:00:00,5662,15.5,0.0,2.6,1615.05,433
2433,2021-04-12 10:00:00,4924,16.1,0.0,2.0,1615.05,431
2434,2021-04-12 11:00:00,4588,16.9,0.0,2.8,1615.05,433
2435,2021-04-12 12:00:00,5120,17.6,0.0,3.9,1615.05,436
2436,2021-04-12 13:00:00,4655,16.6,0.0,3.8,1615.05,434
2437,2021-04-12 14:00:00,4538,14.3,0.3,4.8,1615.05,424
2438,2021-04-12 15:00:00,4426,12.9,1.3,3.6,1615.05,438
2439,2021-04-12 16:00:00,4349,12.2,1.8,3.4,1615.05,449
2440,2021-04-12 17:00:00,4627,12.0,2.0,4.0,1615.05,446
2441,2021-04-12 18:00:00,4792,12.0,1.5,3.8,1615.05,444
2442,2021-04-12 19:00:00,4803,12.0,4.1,2.6,1615.05,441
2443,2021-04-12 20:00:00,4201,12.1,4.5,2.6,1615.05,433
2444,2021-04-12 21:00:00,3734,12.2,1.6,2.5,1615.05,427
2445,2021-04-12 22:00:00,2935,12.4,1.2,2.6,1615.05,433
2446,2021-04-12 23:00:00,1861,12.5,0.7,1.8,1615.05,433
2447,2021-04-13 00:00:00,1256,12.6,3.0,0.9,1614.88,433
2448,2021-04-13 01:00:00,1053,12.6,2.9,4.8,1614.88,428
2449,2021-04-13 02:00:00,962,11.7,1.8,3.1,1614.88,433
2450,2021-04-13 03:00:00,784,11.2,1.8,3.6,1614.88,433
2451,2021-04-13 04:00:00,1022,10.9,1.0,2.6,1614.88,432
2452,2021-04-13 05:00:00,3153,10.7,0.5,3.1,1614.88,501
2453,2021-04-13 06:00:00,5795,11.0,0.0,2.9,1614.88,433
2454,2021-04-13 07:00:00,6534,11.2,0.0,2.7,1614.88,549
2455,2021-04-13 08:00:00,6233,11.1,0.0,4.3,1614.88,621
2456,2021-04-13 09:00:00,5930,11.9,0.0,4.1,1614.88,547
2457,2021-04-13 10:00:00,4969,13.1,0.0,2.6,1614.88,433
2458,2021-04-13 11:00:00,4470,12.5,0.0,4.6,1614.88,554
2459,2021-04-13 12:00:00,5319,12.6,0.0,4.1,1614.88,508
2460,2021-04-13 13:00:00,5308,12.9,0.0,5.2,1614.88,452
2461,2021-04-13 14:00:00,5378,12.7,0.0,5.4,1614.88,428
2462,2021-04-13 15:00:00,5940,12.4,0.0,4.3,1614.88,433
2463,2021-04-13 16:00:00,6136,11.5,0.0,3.9,1614.88,441
2464,2021-04-13 17:00:00,6420,11.1,0.0,4.0,1614.88,436
2465,2021-04-13 18:00:00,6440,10.2,0.0,3.5,1614.88,430
2466,2021-04-13 19:00:00,5063,9.5,0.0,3.1,1614.88,422
2467,2021-04-13 20:00:00,4908,8.7,0.0,2.9,1614.88,424
2468,2021-04-13 21:00:00,4753,8.0,0.0,4.1,1614.88,421
2469,2021-04-13 22:00:00,3405,7.2,0.0,3.0,1614.88,418
2470,2021-04-13 23:00:00,2200,6.5,0.0,3.3,1614.88,423
2471,2021-04-14 00:00:00,1320,5.7,0.0,3.0,1614.5,420
2472,2021-04-14 01:00:00,1102,5.4,0.0,3.0,1614.5,434
2473,2021-04-14 02:00:00,983,5.0,0.0,2.7,1614.5,359
2474,2021-04-14 03:00:00,795,4.6,0.0,1.8,1614.5,433
2475,2021-04-14 04:00:00,1231,3.9,0.0,1.4,1614.5,405
2476,2021-04-14 05:00:00,3184,3.4,0.0,1.2,1614.5,406
